b'768984386960326656',b'#RosarioSangra https://twitter.com/lacapital/status/768973797546422272\xc2\xa0\xe2\x80\xa6',b'48351046',b'48351046',b'Hector de Rosario',b'1472175139000.0',b'0',b'0',,,
b'768984350213939201',b'espero sepan escuchar #RosarioSangra #RosarioCiudadLiberada',b'128023732',b'128023732',b'Cachi',b'1472175130000.0',b'0',b'0',,,
b'768984336066568192',b'#RosarioSangra',b'290584820',b'290584820',b'MARTIN',b'1472175127000.0',b'0',b'1',,,
b'768984311546667008',"b'#RosarioSangra Basta de narcotr\xc3\xa1fico, inseguridad e impunidad! Autoridades, est\xc3\xa1n a la altura de las circunstancias? https://twitter.com/andie1973/status/768981101943676929\xc2\xa0\xe2\x80\xa6'",b'4100327422',b'4100327422',b'Tu Conciencia',b'1472175121000.0',b'0',b'1',,,
b'768984265665183745',b'#ObjetivoCFK\n#RosarioSangra\n#juicioPoliticoAMarijuan\nCFKhttps://twitter.com/H_Roggero/status/768926541401165824\xc2\xa0\xe2\x80\xa6',b'158105787',b'158105787',b'AnitaK',b'1472175110000.0',b'0',b'1',,,
b'768984233473966080',b'#rosariosangra es ahora una tendencia en #C\xc3\xb3rdoba http://trendsmap.com/ar/cordoba\xc2\xa0',b'199459646',b'199459646',b'Trendsmap Cordoba',b'1472175102000.0',b'1',b'0',,,
b'768984185516195848',"b'No estamos solos,nos tenemos a nosotros. #RosarioSangra pic.twitter.com/EOJ6jmqlVV'",b'2841564046',b'2841564046',b'Luuuna577',b'1472175091000.0',b'1',b'1',,,
b'768984181703581696',"b'#RosarioSangra. Encima, tienen textos pregrabados en la cabeza y repiten siempre lo mismo. As\xc3\xad NUNCA va a prosperar el sistema judicial.'",b'2224174294',b'2224174294',b'Fede\xf0\x9f\x9a\xb6',b'1472175090000.0',b'0',b'1',,,
b'768984170475483136',"b'#RosarioSangra... me saco el sombrero ante ustedes hermanos Rosarinos!! Esa unidad mostrada da fuerzas! No desistan!! #Justicia, #Seguridad'",b'51547321',b'51547321',b'\xf0\x9f\x8c\xb1\xf0\x9f\x91\x89L-O-B-A\xf0\x9f\x91\x88\xf0\x9f\x8c\xb1',b'1472175087000.0',b'4',b'4',,,
b'768984168843870208',b'Qu\xc3\xa9 tristeza #RosarioSangra #todossomosrosario',b'159580006',b'159580006',b'agus paredes',b'1472175087000.0',b'0',b'1',,,
b'768984131975929857',b'#RosarioSangra\n#RosarioSangra\n#RosarioSangra \nYo colaboro con gente q c moviliza x #justicia',b'2903212594',b'2903212594',b'norma.     8 /10\xf0\x9f\x8e\x82',b'1472175078000.0',b'0',b'0',,,
b'768984112711528448',b'#RosarioSangra mientras tanto en el Ministerio de Inseguridad alguien grit\xc3\xb3 YO NO ME VOY !!!! Tenemos un acuerdo.  Hummm @fabi44urq',b'2321184924',b'2321184924',b'susana altamirano',b'1472175074000.0',b'6',b'11',,,
b'768984099914670081',b'@MonicaFein #RosarioSangra https://twitter.com/ElisaCarrioArg/status/768974174052315137\xc2\xa0\xe2\x80\xa6',b'298263223',b'298263223',b'Gerardo Kasevich',b'1472175071000.0',b'0',b'0',,,
b'768984043543207936',b'#ObjetivoCFK\n#RosarioSangra\n#juicioPoliticoAMarijuan\nnosotros si lo recordamoshttps://twitter.com/emilzua/status/768983469242380288\xc2\xa0\xe2\x80\xa6',b'158105787',b'158105787',b'AnitaK',b'1472175057000.0',b'0',b'0',,,
b'768983925477765120',b'M\xc3\xa1s de 20 a\xc3\xb1os en Ciudad y 9 en Provincia. H\xc3\xa1ganse cargo #RosarioSangra pic.twitter.com/J1MnFPnGbi',b'349868474',b'349868474',b'Nicolas Hadad',b'1472175029000.0',b'10',b'7',,,
b'768983854162018304',b'Que se cuente que se escuchen los aplausos que todos vean. #RosarioSangra jueves 19:30. El pueblo se harto. pic.twitter.com/pipTfR2Sj5',b'196053369',b'196053369',b'MJ \xf0\x9f\x90\xbc',b'1472175012000.0',b'1',b'1',,,
b'768983799707340800',b'#RosarioSangra. L\xc3\xa1stima que tengamos jueces y juezas que hacen odios sordos y viven encerrados en un 2x2.',b'2224174294',b'2224174294',b'Fede\xf0\x9f\x9a\xb6',b'1472174999000.0',b'0',b'0',,,
b'768983776407982081',"b'#RosarioSangra la foto muy linda y conmovedora , muy bueno el drone..pero si siguen votando lo mismo, no va a cambiar nada..'",b'3359292766',b'3359292766',b'General Ramos',b'1472174993000.0',b'1',b'0',,,
b'768983746125111297',b'#ObjetivoCFK\n#RosarioSangra\n#juicioPoliticoAMarijuan\nnavarro debe tener pruebas q ya dijohttps://twitter.com/yo_guionbajook/status/768980197869846528\xc2\xa0\xe2\x80\xa6',b'158105787',b'158105787',b'AnitaK',b'1472174986000.0',b'2',b'1',,,
b'768983737744883712',"b'Arma de doble filo: una plaza llena. NO QUEREMOS MEDIDAS TEMPORALES, QUEREMOS SOLUCIONES! #RosarioSangra #Rosariopic.twitter.com/HxZQDQKy7r'",b'390957660',b'390957660',b'CIRITO',b'1472174984000.0',b'2',b'1',,,
b'768983733399609344',b'#RosarioSangra....',b'572143426',b'572143426',b'PEPE',b'1472174983000.0',b'0',b'1',,,
b'768983729763131392',"b'#RosarioSangra  nos est\xc3\xa1n matando en todos lados, pr\xc3\xb3ximamente #ArgentinaSangra'",b'378846318',b'378846318',b'\xc3\x97XPabloX\xc3\x97',b'1472174982000.0',b'0',b'2',,,
b'768983703808778240',b'Binner/Bonfatti y este viejo trucho que es gobernador por fraude y dejaron en coma a la provincia. #RosarioSangra https://twitter.com/37lkas/status/768980971920187392\xc2\xa0\xe2\x80\xa6',b'3583432883',b'3583432883',b'Pich\xc3\xb3n de tigre.',b'1472174976000.0',b'51',b'32',,,
b'768983677372076032',b'#RosarioSangra pic.twitter.com/5zh82I3BpF',b'2949266331',b'2949266331',b'Sandra',b'1472174970000.0',b'0',b'1',,,
b'768983604034674688',b'Retweeted La Patria es el otro (@EsterLinaLanzi):\n\n#Prejuzgamiento\n#ObjetivoCFK\n#RosarioSangra\nY el Estado... http://fb.me/2WJSHtp4C\xc2\xa0',b'257683515',b'257683515',b'Sil Rodriguez',b'1472174952000.0',b'0',b'2',,,
b'768983603006935041',b'Retweeted La Patria es el otro (@EsterLinaLanzi):\n\n#Prejuzgamiento\n#ObjetivoCFK\n#RosarioSangra\nY el Estado... http://fb.me/5hSPq8ixB\xc2\xa0',b'257683515',b'257683515',b'Sil Rodriguez',b'1472174952000.0',b'0',b'1',,,
b'768983556123201537',b'#RosarioSangra: multitudinaria protesta contra los cr\xc3\xadmenes violentos: Cientos de\xe2\x80\xa6 http://goo.gl/fb/Yf4oNg\xc2\xa0 #Cordoba',b'855417763',b'855417763',b'Noticias C\xc3\xb3rdoba',b'1472174941000.0',b'0',b'1',,,
b'768983550318305281',b'#BastaDeMiedo #RosarioSangra pic.twitter.com/SbKomhfY7A',b'707275626508636160',b'707275626508636160',b'rosarinaGI',b'1472174940000.0',b'3',b'4',,,
b'768983541354995713',b'#RosarioSangra #RosarioMarchapic.twitter.com/XFjg7ZaJ5H',b'155910667',b'155910667',b'Charly',b'1472174937000.0',b'0',b'1',,,
b'768983529921314816',b'#RosarioSangra https://twitter.com/37lkas/status/768980971920187392\xc2\xa0\xe2\x80\xa6',b'4100327422',b'4100327422',b'Tu Conciencia',b'1472174935000.0',b'0',b'1',,,
b'768983461751320576',b'La seguridad y justicia son nuestros derechos. Y los exigimos! #RosarioSangra pero est\xc3\xa1 de pie. pic.twitter.com/2ysIiDu5oO',b'193354507',b'193354507',b'Berenice Fornaro',b'1472174918000.0',b'1',b'3',,,
b'768983433917960192',b'#RosarioSangra TOTALMENTE SR @Daniamoroso Y NOS DEBEN EXPLICACIONES!!!!!https://twitter.com/Daniamoroso/status/768969365568032768\xc2\xa0\xe2\x80\xa6',b'1424186738',b'1424186738',b'ANDREA SUSANA ELIAS',b'1472174912000.0',b'0',b'0',,,
b'768983387805810690',b'Que nos unan las tragedias es extramadamente triste #RosarioSangra',b'114262300',b'114262300',b'Mar\xc3\xada Victoria',b'1472174901000.0',b'2',b'1',,,
b'768983344084385792',b'\xc2\xa1Cada d\xc3\xada es luchar para sobrevivir! #RosarioSangra',b'1912466371',b'1912466371',b'Gaston',b'1472174890000.0',b'6',b'3',,,
b'768983298962055172',b'#RosarioSangra #RosarioSangra #RosarioSangra #RosarioSangra #RosarioSangra #RosarioSangra #RosarioSangra pic.twitter.com/f7M2jdUwRL',b'266545712',b'266545712',b'eva gonzalez',b'1472174880000.0',b'0',b'0',,,
b'768983294197325825',b'Rosario una ciudad tomada por el narcotr\xc3\xa1fico y la inseguridad y los gobernantes no lo pueden solucionar  #RosarioSangra',b'2466431568',b'2466431568',b'Patri',b'1472174879000.0',b'0',b'0',,,
b'768983250903662592',b'#RosarioSangra',b'553742477',b'553742477',b'La Vasca',b'1472174868000.0',b'0',b'0',,,
b'768983224160747520',b'#RosarioSangra FIN de la D\xc3\xa9Kada a FAVOR d los Korruptos y su doctrina de IMPUNIDAD\n#JuevesIntratable #Prejuzgamientopic.twitter.com/7B8fSkVkqF',b'444268346',b'444268346',b'FPT\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7\xe2\x8f\xa9\xf0\x9f\x8c\xb1',b'1472174862000.0',b'0',b'0',,,
b'768983169202806784',b'#RosarioSangra ROSARIO DICE BASTA.. https://twitter.com/todonoticias/status/768968967243390977\xc2\xa0\xe2\x80\xa6',b'1725599701',b'1725599701',b'EDGARDO R. OLGUIN',b'1472174849000.0',b'0',b'0',,,
b'768983151607767041',b'#RosarioSangra La ciudad dijo basta. Hasta cuando varios funcionarios van a seguir sin escuchar al pueblo?. #BastadeInseguridad #Justicia',b'2326376988',b'2326376988',b'Caro Zocco',b'1472174845000.0',b'0',b'1',,,
b'768983040395714560',b'#RosarioMarcha #RosarioSangra pic.twitter.com/8DJRU5Zev2',b'3159683273',b'3159683273',b'Juan Carlos Solis',b'1472174818000.0',b'1',b'5',,,
b'768982984703741952',b'#RosarioSangra\nhttp://www.nexofin.com/notas/478005-multitudinaria-marcha-en-rosario-en-respuesta-a-la-violencia-y-la-inseguridad-n-/\xc2\xa0\xe2\x80\xa6',b'3027746757',b'3027746757',b'Nelson Bohr',b'1472174805000.0',b'1',b'0',,,
b'768982979234455552',"b'#RosarioSangra y es el narcotr\xc3\xa1fico, alimentado por el socialismo, el que lo apu\xc3\xb1ala.'",b'209693678',b'209693678',b'Luc\xc3\xada',b'1472174803000.0',b'5',b'3',,,
b'768982931494895616',"b'#RosarioSangra por justicia para las v\xc3\xadctimas, por seguridad para todos #basta #nuncamas'",b'510208474',b'510208474',b'MARU DI GIACOMO',b'1472174792000.0',b'0',b'0',,,
b'768982899987185664',b'@HoracioGhirardi que aport\xc3\xb3 a la seguridad adem\xc3\xa1s de su breve y liviana exposici\xc3\xb3n de la inseguridad en el Concejo ? #RosarioSangra',b'373307047',b'373307047',b'Bere Baldarenas',b'1472174785000.0',b'0',b'0',,,
b'768982859512066048',b'Gob Provincial y municipal Socialista inoperante ante tantas muertes absurdas\n#RosarioSangra https://twitter.com/lacapital/status/768974731726970880\xc2\xa0\xe2\x80\xa6',b'2585279524',b'2585279524',b'Luis Patalano',b'1472174775000.0',b'0',b'2',,,
b'768982840352632832',b'#RosarioSangra todo esto hace que en 180 dias asesinaran a 109 personas y mas de la mitad de los casos queden impunes... POR FAVOR BASTA!!!',b'3314977907',b'3314977907',b'Lucas',b'1472174770000.0',b'0',b'3',,,
b'768982809012731904',b'#RosarioSangra  Juntos podemos!! pic.twitter.com/zDLMAW9AA9',b'1722973411',b'1722973411',b'Rocio',b'1472174763000.0',b'4',b'3',,,
b'768982757699645440',b'#RosarioSangra ....debe estar indispuesta!...perdon!',b'900993097',b'900993097',b'Gas',b'1472174751000.0',b'0',b'1',,,
b'768982722039668737',"b'#RosarioSangra y CABA tambi\xc3\xa9n. Comparativo 2013/14 homicidios x comuna. Del libro Narcotr\xc3\xa1fico, la otra mirada. pic.twitter.com/Xp9Q7472dX'",b'1437099638',b'1437099638',b'Damian G. Farah',b'1472174742000.0',b'3',b'1',,,
b'768982680365068288',"b'El Rosario, Ciccio Grande no est\xc3\xa1 muerto.\nEstudio bioqu\xc3\xadmica y le va bien.\n#RosarioSangra'",b'467170613',b'467170613',b'No tenemos soluci\xc3\xb3n',b'1472174732000.0',b'2',b'2',,,
b'768982678351798272',b'#RosarioSangra que no decaiga la mejor ciudad del mundo',b'337905782',b'337905782',b'\xf0\x9f\x91\x88R\xf0\x9f\x91\x87O\xf0\x9f\x91\x8eG\xf0\x9f\x91\x8dE\xf0\x9f\x91\x86R\xf0\x9f\x91\x89',b'1472174732000.0',b'0',b'2',,,
b'768982529193943040',b'#RosarioSangra  pero dijimos basta fuera los socialistas inoperantes pic.twitter.com/FSpTexUTw7',b'2949266331',b'2949266331',b'Sandra',b'1472174696000.0',b'27',b'30',,,
b'768982495891169281',"b'Cuando el pueblo se hincha las pelotas de verdad ,agarresen #RosarioSangra'",b'177168819',b'177168819',b'javier Pela',b'1472174688000.0',b'0',b'1',,,
b'768982478031818752',b'173 MUERTOS EN LO QUE VA DEL A\xc3\x91O #RosarioSangra Rosario dice Basta.',b'1725599701',b'1725599701',b'EDGARDO R. OLGUIN',b'1472174684000.0',b'0',b'0',,,
b'768982414710497285',"b'Los Rosarinos decimos basta de inseguridad ,basta de jueces que liberan delincuentes ,basta de que nos maten  #RosarioSangra'",b'2466431568',b'2466431568',b'Patri',b'1472174669000.0',b'0',b'0',,,
b'768982405986287616',b'#RosarioSangra https://twitter.com/ABCfilmaciones/status/768939989371613184\xc2\xa0\xe2\x80\xa6',b'48351046',b'48351046',b'Hector de Rosario',b'1472174667000.0',b'0',b'2',,,
b'768982405151617024',b'#RosarioSangra una consecuencia de 12 a\xc3\xb1os de Narco libertad',b'87703118',b'87703118',b'Pablo Angeli',b'1472174667000.0',b'1',b'2',,,
b'768982400919633920',b'#ObjetivoCFK\n#RosarioSangra\n#juicioPoliticoAMarijuan\naudio de marijuanhttps://twitter.com/caramellocumpa/status/768807976400457729\xc2\xa0\xe2\x80\xa6',b'158105787',b'158105787',b'AnitaK',b'1472174666000.0',b'0',b'0',,,
b'768982387984400384',"b'#RosarioSangra y seguira sangrando lamentablemente, hasta que CAMIEN LAS LEYES DE UNA VEZ. EL PUEBLO DIJO BASTA !!'",b'252486381',b'252486381',b'CHICHO',b'1472174662000.0',b'0',b'1',,,
b'768982352647319552',b'Ahora se viene la payasada que hizo berni no nos joda gobernador de medios instruya fuerzas rosario los del norte no conoce!! #RosarioSangra',b'199425667',b'199425667',b'silvina mariela oses',b'1472174654000.0',b'0',b'1',,,
b'768982306602246146',b'El socialismo s\xc3\xb3lo piensa en la re.re. #RosarioSangra',b'767539128900718592',b'767539128900718592',b'Lucas Fanelli',b'1472174643000.0',b'0',b'0',,,
b'768982291053940736',b'BASTA queremos JUSTICIA JUSTICIA.  NO QUEREMOS VIVIR MAS CON MIEDO.. \n#RosarioSangra pic.twitter.com/0kdjKHGzWr',b'496514425',b'496514425',b'Maria Eugenia \xf0\x9f\x94\xb4\xe2\x9a\xab',b'1472174639000.0',b'0',b'0',,,
b'768982288029904897',b'No hay mujer en Rosario q no haya pasado por al menos 2 situaciones de robo de los motochorros\xc2\xbfhasta cuando salir con terror?\n#RosarioSangra',b'280248748',b'280248748',b'AMALIA HC',b'1472174639000.0',b'1',b'0',,,
b'768982264617242624',b'#RosarioSangra',b'1532075707',b'1532075707',b'Joana Diaz',b'1472174633000.0',b'0',b'0',,,
b'768982183658872832',b'#RosarioSangra Basta de un sistema judicial corrupto y c\xc3\xb3mplice d un ex gobierno vergonzoso! https://twitter.com/Nexofin/status/768975831800709120\xc2\xa0\xe2\x80\xa6',b'421524639',b'421524639',b'Chau Tilinga MDQ',b'1472174614000.0',b'0',b'0',,,
b'768982183314939904',b'Una multitud se volc\xc3\xb3 a las calles de Rosario #RosarioSangra para exigir justicia y seguridad http://www.americatv.com.ar//c1215153\xc2\xa0 v\xc3\xada @americatv',b'3159683273',b'3159683273',b'Juan Carlos Solis',b'1472174614000.0',b'1',b'2',,,
b'768982172279635970',b'#RosarioSangra',b'952137144',b'952137144',b'nora',b'1472174611000.0',b'0',b'1',,,
b'768982113253285888',"b'Que no se quede mi pueblo dormido, que ya no nos enga\xc3\xb1en m\xc3\xa1s ni jueguen con nosotros !!!!! #RosarioSangra pic.twitter.com/n3yhbFe6QU'",b'237312326',b'237312326',b'Lu',b'1472174597000.0',b'132',b'99',,,
b'768981957703184384',b'#RosarioSangra #RosarioSangra #RosarioSangra https://twitter.com/FabiArg2009/status/768952505929699328\xc2\xa0\xe2\x80\xa6',b'258456189',b'258456189',b'LadyGarelli24D\xe2\x9c\x8c\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7',b'1472174560000.0',b'0',b'0',,,
b'768981935326625792',b'Penoso lo que pasa en Rosario. Y las autoridades hacen nada Yo vivo con miedo porque me atacaron con arma Salv\xc3\xa9 de milagro\n#RosarioSangra',b'280248748',b'280248748',b'AMALIA HC',b'1472174555000.0',b'0',b'0',,,
b'768981848911478784',"b'#RosarioSangra Santa Fe sangra ,el pais entero sangra pic.twitter.com/og4X40gaUl'",b'2187009312',b'2187009312',b'Marita Quiroz',b'1472174534000.0',b'1',b'1',,,
b'768981843735564289',"b'Hoy marchamos todos !!!! #RosarioSangra #NadieMenos @ Rosario, Argentina https://www.instagram.com/p/BJjZwMBhY-d/\xc2\xa0'",b'3011705554',b'3011705554',b'\xe2\x99\xa1  Tefi Cassini',b'1472174533000.0',b'0',b'0',,,
b'768981806083366913',"b'Basta QUEREMOS JUSTICIA LOCO!  ESTAMOS CANSADOS.  SOMOS HUMANOS,  NO ENEMIGOS\n#RosarioSangra'",b'496514425',b'496514425',b'Maria Eugenia \xf0\x9f\x94\xb4\xe2\x9a\xab',b'1472174524000.0',b'0',b'0',,,
b'768981793773092865',"b'Felicitaciones rosarinos, eso es unidad !!!!\nPor mas justicia y seguridad !!!!!\n#RosarioSangra'",b'153554225',b'153554225',b'Chirusita Power',b'1472174521000.0',b'42',b'79',,,
b'768981789155155968',b'\xc2\xbfsabr\xc3\xa1n solucionar \xc3\xa9sto? #RosarioSangra',b'170463057',b'170463057',b'mar\xc3\xada',b'1472174520000.0',b'0',b'1',,,
b'768981752505311232',"b'Bueno ese fue el gran ""cambio"" #RosarioSangra'",b'480489226',b'480489226',b'\xe2\x93\x82ikeX 49%',b'1472174511000.0',b'0',b'0',,,
b'768981749313536001',b'TODOS DEBEMOS SER #RosarioSangra ROSARIO.. https://twitter.com/SINDICATOSUTRA/status/768981553221337088\xc2\xa0\xe2\x80\xa6',b'1725599701',b'1725599701',b'EDGARDO R. OLGUIN',b'1472174510000.0',b'3',b'2',,,
b'768981732284563456',b'#RosarioSangra https://twitter.com/albmaldonadook/status/768974144960663553\xc2\xa0\xe2\x80\xa6',b'258456189',b'258456189',b'LadyGarelli24D\xe2\x9c\x8c\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7',b'1472174506000.0',b'2',b'2',,,
b'768981662038429696',"b'sos un desubicado, esto es culpa de 12 a\xc3\xb1os de abandono #RosarioSangra'",b'752186215168897026',b'752186215168897026',b'Carla \xf0\x9f\x8c\xb1',b'1472174489000.0',b'0',b'0',,,
b'768981657303080961',"b'Cualquiera ""labura"" de pol\xc3\xadtico hoy #RosarioSangra'",b'4717868123',b'4717868123',b'daiana',b'1472174488000.0',b'0',b'0',,,
b'768981636646072320',b'#RosarioSangra pic.twitter.com/U93kyzw42E',b'251372224',b'251372224',b'Roy L\xc3\xb3pez Molina',b'1472174483000.0',b'71',b'76',,,
b'768981553221337088',b'@FabiArg2009 #RosarioSangra Rosario dice Basta. Rosario dice HAGAN ALGO. Rosario quiere vivir en PAZ. Rosario dice JUSTICIA.',b'1725599701',b'1725599701',b'EDGARDO R. OLGUIN',b'1472174463000.0',b'0',b'1',,,
b'768981549916295168',b'Ahora #PlazaSanMart\xc3\xadn #BastaDeInseguridad #RosarioSangra',b'252275488',b'252275488',b'Lucho Brunelli',b'1472174463000.0',b'0',b'0',,,
b'768981499521724416',b'#RosarioSangra #RosarioCiudadLiberada',b'278565228',b'278565228',b'I\xc3\xb1aki \xe2\x99\xa7',b'1472174451000.0',b'2',b'2',,,
b'768981482211770368',"b'Qu\xc3\xa9 verg\xc3\xbcenza que nadie muestre la cantidad de violencia y muertes que hay en una ciudad tan grande como Rosario,tapan todo #RosarioSangra'",b'733349797',b'733349797',b'SoloRacing\xe2\x99\xa1',b'1472174447000.0',b'0',b'0',,,
b'768981475752632320',"b'La inoperancia de @MonicaFein es cruel:\nSe lleva la vida de familias al abismo.\nLa ruptura es insoportable mientras vos,\n..?\n#RosarioSangra'",b'467170613',b'467170613',b'No tenemos soluci\xc3\xb3n',b'1472174445000.0',b'3',b'3',,,
b'768981458371416064',b'Rosario ya despert\xc3\xb3! Piden la renuncia de los ineptos funcionarios socialistas y destituci\xc3\xb3n de jueces corruptos! #RosarioSangra ',b'102867148',b'102867148',b'Roxie DiCara',b'1472174441000.0',b'1',b'2',,,
b'768981386858491905',b'#RosarioSangra Una persona fue baleada en el mismo momento en que se realizaba la marcha http://bit.ly/2bmo4vC\xc2\xa0pic.twitter.com/qJGX9OHmRX',b'2839578186',b'2839578186',b'Conclusi\xc3\xb3n',b'1472174424000.0',b'27',b'14',,,
b'768981363223621632',b'#RosarioSangra #RosarioCiudadLiberada',b'728639955807932416',b'728639955807932416',b'Julia Farah',b'1472174418000.0',b'0',b'0',,,
b'768981334572138497',b'Retweeted Pablo R. Procopio (@pablorprocopio):\n\n#RosarioSangra Convocan a una concentraci\xc3\xb3n en Tribunales el 8/9... http://fb.me/BA1WNyix\xc2\xa0',b'270199621',b'270199621',b'Pablo Hamud',b'1472174411000.0',b'0',b'0',,,
b'768981331678228480',b'#RosarioSangra',b'2693226141',b'2693226141',b'marcela cimarelli',b'1472174411000.0',b'0',b'0',,,
b'768981268507795456',b'#Prejuzgamiento\n#ObjetivoCFK\n#RosarioSangra',b'75292424',b'75292424',b'Alfre',b'1472174396000.0',b'1',b'0',,,
b'768981208738983936',b'#RosarioSangra por culpa de pol\xc3\xadticas terribles y erradas #NoMasInseguridad #ElDesarmeCivilMata',b'516997756',b'516997756',b'Gustavo S Rubio',b'1472174381000.0',b'1',b'0',,,
b'768981206511779840',b'#RosarioSangra solo una palabra Emoci\xc3\xb3n pic.twitter.com/3KFso7v6WT',b'151432072',b'151432072',b'noel raschetti',b'1472174381000.0',b'4',b'4',,,
b'768981199066898432',"b'#RosarioSangra y CABA tambi\xc3\xa9n. Comparativo cr\xc3\xadmenes x comuna 2013-14 del libro Narcotr\xc3\xa1fico, la otra mirada. pic.twitter.com/FVAsM9FfJF'",b'1437099638',b'1437099638',b'Damian G. Farah',b'1472174379000.0',b'3',b'4',,,
b'768981162068967424',b'#RosarioSangra #NiUnoMenoshttps://twitter.com/pablorprocopio/status/768980867909816320\xc2\xa0\xe2\x80\xa6',b'1424186738',b'1424186738',b'ANDREA SUSANA ELIAS',b'1472174370000.0',b'3',b'1',,,
b'768981153248317440',b'#ObjetivoCFK\n#RosarioSangra\n#juicioPoliticoAMarijuanhttps://twitter.com/alasrotas2011/status/768976591925964800\xc2\xa0\xe2\x80\xa6',b'158105787',b'158105787',b'AnitaK',b'1472174368000.0',b'3',b'2',,,
b'768981141743407104',"b'No pueden hacer o\xc3\xaddos sordos,el pueblo se puso de pie ,siendo basta #RosarioSangra'",b'4509103703',b'4509103703',b'Evangelina Juarez',b'1472174365000.0',b'2',b'0',,,
b'768981131890941953',"b'#RosarioSangra Fue la marcha del dolor y de la uni\xc3\xb3n,  todos junto a tantas familias destru\xc3\xadda, y un n\xc3\xbamero del diario pas\xc3\xb3 a tener rostro'",b'140822223',b'140822223',b'MIRIAM Rosarina',b'1472174363000.0',b'3',b'4',,,
b'768981101943676929',b'#RosarioSangra Los rosarinos pedimos #Seguridad y #Justicia #Trabajo y #Paz por una #Argentina justa #Rosariopic.twitter.com/JWvfkxFazJ',b'136520560',b'136520560',b'Andrea E. Escauriza',b'1472174356000.0',b'6',b'5',,,
b'768981057475604480',b'ojal\xc3\xa1 sea contagioso para todo el Pa\xc3\xads el RECLAMO DE JUSTICIA #RosarioSangra https://twitter.com/telefenoticias/status/768974821271203841\xc2\xa0\xe2\x80\xa6',b'158321254',b'158321254',b'Aequam servare ment',b'1472174345000.0',b'5',b'0',,,
b'768981023443062784',"b'Multitudinaria marcha en #RosarioSangra \nUnidos por un fin com\xc3\xban y apartidaria, marchamos en paz y con respeto!Tomen nota!'",b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472174337000.0',b'0',b'1',,,
b'768981017029926912',b'#RosarioSangra. BASTA. pic.twitter.com/IO3aOZ5IEW',b'1366008199',b'1366008199',b'LA Juli.',b'1472174336000.0',b'2',b'2',,,
b'768980982573764609',b'#ObjetivoCFK\n#Prejuzgamiento\n#RosarioSangra\n#juicioPoliticoAMarijuan\nqueremos q nos mientan entonces volvamos a k https://twitter.com/ATAPeronista/status/754127364817297408\xc2\xa0\xe2\x80\xa6',b'158105787',b'158105787',b'AnitaK',b'1472174327000.0',b'9',b'4',,,
b'768980971920187392',"b'#RosarioSangra una tristeza enorme lo que pasa en mi ciudad, narcotr\xc3\xa1fico imparable,impunidad y complicidad politica pic.twitter.com/SyTPwdhdLH'",b'3314977907',b'3314977907',b'Lucas',b'1472174325000.0',b'27',b'26',,,
b'768980949757468672',b'#RosarioSangra\nhttp://tn.com.ar/sociedad/rosario-sangra-multitudinaria-marcha-para-reclamar-por-justicia_704790\xc2\xa0\xe2\x80\xa6',b'3027746757',b'3027746757',b'Nelson Bohr',b'1472174320000.0',b'1',b'0',,,
b'768980926525087745',b'ESTO ES ROSARIO Y NADIE LO MUESTRA! #RosarioSangra https://twitter.com/casarosadaar/status/768963972192149504\xc2\xa0\xe2\x80\xa6',b'733349797',b'733349797',b'SoloRacing\xe2\x99\xa1',b'1472174314000.0',b'2',b'0',,,
b'768980913489383425',b'#RosarioSangra ! TODO EL PAIS LLORA ! pic.twitter.com/Uhbbc3QVV4',b'1851721609',b'1851721609',b'Martin Fierro',b'1472174311000.0',b'37',b'35',,,
b'768980867909816320',b'#RosarioSangra Convocan a una concentraci\xc3\xb3n en Tribunales el 8/9 pic.twitter.com/HRzedRAQxR',b'266128536',b'266128536',b'Pablo R. Procopio',b'1472174300000.0',b'70',b'72',,,
b'768980844413349888',b'Si su ideolog\xc3\xada le sigue ganando a la realidad ...no cambian m\xc3\xa1s..!!!  #RosarioSangra',b'1459760833',b'1459760833',b'Nico',b'1472174294000.0',b'1',b'0',,,
b'768980832992329728',b'#ObjetivoCFK #RosarioSangra',b'149304504',b'149304504',b'kieroMiPatriaLibre',b'1472174292000.0',b'1',b'0',,,
b'768980757666750464',b'Qu\xc3\xa9 tienen para responder ante nuestro pedido de JUSTICIA Y SEGURIDAD? @MiguelLifschitz @MonicaFein #RosarioSangra',b'314844826',b'314844826',b'Hollins',b'1472174274000.0',b'0',b'0',,,
b'768980697818234880',b'#RosarioSangra Basta de Inseguridad pol\xc3\xadticos laburen pic.twitter.com/raO3ZTpa1v',b'127922515',b'127922515',b'Canalla',b'1472174259000.0',b'4',b'1',,,
b'768980686749458432',"b'Mientras tanto, en el partido Socialista.... #RosarioSangra pic.twitter.com/3T2VSTJcF2'",b'429311152',b'429311152',b'Dr. Pachinesa',b'1472174257000.0',b'1',b'2',,,
b'768980650871382016',b'#RosarioSangra https://twitter.com/Daiisacco/status/768966332650033158\xc2\xa0\xe2\x80\xa6',b'1714476182',b'1714476182',b'Daiana Romina',b'1472174248000.0',b'1',b'1',,,
